source_memberships,source_record_id,activity_stage,status,latitude,longitude,source_endpoint,retrieved_at_utc,project_name,description,activity_class,record_type,address,unit,zip,neighborhood,cra,council_district,status_date,planned_start_date,planned_end_date,last_updated,new_construction_sqft,housing_units,estimated_cost_usd,actual_cost_usd,funding_source,is_public,physical_development_candidate,source_url,activity_id,record_created_date,application_or_opened_date,raw_component_rows,location_count,matched_folios,matched_building_count,matched_year_built_min,matched_year_built_max,parcel_match_confidence,realization_evidence_grade,likely_realized,realization_basis
construction_inspections,BDE-26-0445481,permit_or_funding_approved,Issued,28.012239,-82.442691,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR & Shed,Demolition of a single family home and shed,demolition,Residential Demolition Permit,7009 N 15th St,,33610,Old Seminole Heights,,6,2026-04-23,,,2026-04-23,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00LRU&agencyCode=TAMPA,tpa-e2e5473f3f5371,2026-04-15,,1,1,149429.0000,1,,,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445483,permit_or_funding_approved,Issued,27.988308,-82.4111775,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Residential Demolition,demolition,Residential Demolition Permit,4214 E Curtis St,,33610,Eastern Heights,East Tampa,5,2026-05-13,,,2026-05-13,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00LXH&agencyCode=TAMPA,tpa-e47a809bd2dc0c,2026-04-15,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445492,permit_or_funding_approved,Issued,27.942741,-82.5042375,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Demo Of Single Family Home,demolition,Residential Demolition Permit,3706 W Cleveland St,,33609,Bon Air,,6,2026-06-23,,,2026-06-23,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00MS9&agencyCode=TAMPA,tpa-1f2c3836c5ecb7,2026-04-20,,1,1,115596.0000,1,1945,1945,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445497,permit_or_funding_approved,Issued,27.951894,-82.4803245,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Demo single family home,demolition,Residential Demolition Permit,1936 W Cypress St,,33606,North Hyde Park,West Tampa,5,2026-04-23,,,2026-04-23,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00N2K&agencyCode=TAMPA,tpa-070ce9870abedd,2026-04-21,,1,1,181195.0000,1,1962,1962,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445498,permit_or_funding_approved,Issued,27.938349,-82.5176295,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Demolition of a single family home,demolition,Residential Demolition Permit,4312 W Beach Park Dr,,33609,Beach Park,,6,2026-04-23,,,2026-04-23,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00N80&agencyCode=TAMPA,tpa-5f04c7c5ec614b,2026-04-21,,1,1,114039.0000,1,2001,2001,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445499,permit_or_funding_approved,Issued,27.91044,-82.5026985,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,"Residential structure demolition: Removal of an existing single-family dwelling, including foundation, utilities disconnection, and site clearing, in accordance with local safety and environmental regulations.",demolition,Residential Demolition Permit,3608 W Kensington Ave,,33629,Palma Ceia,,4,2026-05-18,,,2026-05-18,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00NDY&agencyCode=TAMPA,tpa-75435665179639,2026-04-22,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445502,permit_or_funding_approved,Issued,27.964629,-82.4696775,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Demolish single family residence,demolition,Residential Demolition Permit,2306 N Glenwood Dr,,33602,Ridgewood Park,,5,2026-05-01,,,2026-05-01,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00NSN&agencyCode=TAMPA,tpa-099e0b3b758b0b,2026-04-24,,1,1,183422.0000,1,,,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445503,permit_or_funding_approved,Issued,27.884466,-82.507392,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Total demolition of residential structure with slab and driveway removal,demolition,Residential Demolition Permit,3808 W Leila Ave,,33616,Gandy / Sun Bay South,,4,2026-05-28,,,2026-05-28,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00NZG&agencyCode=TAMPA,tpa-e5fcc8c1ceb4ff,2026-04-24,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445505,permit_or_funding_approved,Issued,27.964314,-82.487331,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Res Demo,FULL DEMOLITION OF EXISTING RESIDENTIAL STRUCTURE.,demolition,Residential Demolition Permit,2618 W Saint John St,,33607,Macfarlane Park,,6,2026-07-10,,,2026-07-10,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00O0L&agencyCode=TAMPA,tpa-c968fb7aede5cc,2026-04-25,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445509,permit_or_funding_approved,Issued,27.935892,-82.493046,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,Residential Demolition,demolition,Residential Demolition Permit,812 S MacDill Ave,,33609,Parkland Estates,,4,2026-05-11,,,2026-05-11,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00O51&agencyCode=TAMPA,tpa-82ce3d8874fa01,2026-04-27,,1,1,117968.0000,1,1956,1956,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445513,permit_or_funding_approved,Issued,27.923112,-82.5113205,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,RESIDENTIAL DEMOLITION,demolition,Residential Demolition Permit,2407 S Hale Ave,,33629,Palma Ceia West,,6,2026-05-15,,,2026-05-15,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00O9E&agencyCode=TAMPA,tpa-9ad147a0271cc2,2026-04-27,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445514,permit_or_funding_approved,Issued,28.000152,-82.4546115,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMOLITION OF DETACHED SHED,"Demolition of detached shed with debris removed to an offsite location. This demolition is being performed to satisfy Condition 1 of the City’s approval of LND-26-0000064, which requires removal of accessory structures on Lot 10 and relocation of the AC on Lot 9 as noted in the letter (page 1).",demolition,Residential Demolition Permit,5806 N Cherokee Ave,,33604,Old Seminole Heights,,6,2026-05-14,,,2026-05-14,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00O9K&agencyCode=TAMPA,tpa-b2981c8510b51a,2026-04-27,,1,1,163760.0000,1,1928,1928,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445517,permit_or_funding_approved,Issued,27.896886,-82.491156,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,"Residential structure demolition: Removal of an existing single-family dwelling, including foundation, utilities disconnection, in accordance with local safety and environmental regulations. Leaving the entire driveway as required by James Stephens.",demolition,Residential Demolition Permit,2912 W Coachman Ave,,33611,Bayshore Beautiful,,4,2026-05-14,,,2026-05-14,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00OG0&agencyCode=TAMPA,tpa-e3fa02d051b42d,2026-04-28,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445520,permit_or_funding_approved,Issued,27.869643,-82.490922,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,"Residential structure demolition: Removal of an existing single-family dwelling, including foundation, utilities disconnection, and site clearing, in accordance with local safety and environmental regulations.",demolition,Residential Demolition Permit,3005 W Meadow St,,33611,Ballast Point,,4,2026-05-26,,,2026-05-26,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00OKI&agencyCode=TAMPA,tpa-a7e19127affe26,2026-04-28,,1,1,136021.0000,1,1952,1952,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445521,permit_or_funding_approved,Issued,27.868968,-82.491633,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,Demolition of vacant SFR,demolition,Residential Demolition Permit,3019 W Helen Ave,,33611,Ballast Point,,4,2026-05-08,,,2026-05-08,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00ONN&agencyCode=TAMPA,tpa-89861c48928f4d,2026-04-29,,1,1,136043.0000,1,1952,1952,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445522,permit_or_funding_approved,Issued,27.917523,-82.460052,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Fema: Res Demo,Demolition of Single Family Home,demolition,Residential Demolition Permit,458 Lucerne Ave,,33606,Davis Islands,,4,2026-05-15,,,2026-05-15,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00OQD&agencyCode=TAMPA,tpa-0bf6df95d63d13,2026-04-29,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445524,permit_or_funding_approved,Issued,27.969381,-82.481112,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Removal of existing block and wood frame building,demolition,Residential Demolition Permit,2102 W Ivy St,,33607,Bowman Heights,,6,2026-05-11,,,2026-05-11,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00OV4&agencyCode=TAMPA,tpa-aec75fc7f64b93,2026-04-29,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445526,permit_or_funding_approved,Issued,28.003431,-82.4525708,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Demolition of single Family Home on the corner of 802 E Hanna Ave and N King St.,demolition,Residential Demolition Permit,6201 N King St,,33604,Old Seminole Heights,,6,2026-05-04,,,2026-05-04,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00P1E&agencyCode=TAMPA,tpa-1cdf389831ca4a,2026-04-30,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445527,permit_or_funding_approved,Issued,27.92079,-82.4535315,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,Demoltion SFH,demolition,Residential Demolition Permit,577 Bosphorous Ave,,33606,Davis Islands,,4,2026-05-20,,,2026-05-20,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00P7Q&agencyCode=TAMPA,tpa-a8fc7db88edcf7,2026-05-01,,1,1,196013.0000,1,1954,1954,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445531,permit_or_funding_approved,Issued,28.006911,-82.47672,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo of garage only,Demolition of garage,demolition,Residential Demolition Permit,1708 E Diana St,,33610,Riverbend,,6,2026-06-23,,,2026-06-23,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00PWO&agencyCode=TAMPA,tpa-14bc51de8ad111,2026-05-05,,1,1,103397.0000,1,,,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445534,permit_or_funding_approved,Issued,27.977598,-82.429983,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Res demo,Demo of entire SFH,demolition,Residential Demolition Permit,2607 E Lake Ave,,33610,College Hill-Belmont Heights,East Tampa,5,2026-05-08,,,2026-05-08,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00Q6E&agencyCode=TAMPA,tpa-2a8f84337ac931,2026-05-06,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445539,permit_or_funding_approved,Issued,27.968427,-82.4283405,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,Demo the entire structure,demolition,Residential Demolition Permit,2804 N 29th St,,33605,North Ybor,East Tampa,5,2026-05-28,,,2026-05-28,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00QN4&agencyCode=TAMPA,tpa-49fd9c87d11d25,2026-05-07,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445544,permit_or_funding_approved,Issued,27.884781,-82.5207255,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,FEMA: Demo SFR,"Residential structure demolition: Removal of an existing single-family dwelling, including foundation, utilities disconnection, and site clearing, in accordance with local safety and environmental regulations.",demolition,Residential Demolition Permit,4421 W Leila Ave,,33616,Gandy / Sun Bay South,,4,2026-05-27,,,2026-05-27,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00R1X&agencyCode=TAMPA,tpa-0844508e90a91e,2026-05-11,,1,1,131432.0000,1,1955,1955,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445545,permit_or_funding_approved,Issued,27.915417,-82.513251,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR and shed,DEMOLISH SINGLE FAMILY RESIDENCE W/ SCREEN ENCLOSURE AND SHED,demolition,Residential Demolition Permit,4110 W San Luis St,,33629,Virginia Park,,4,2026-05-12,,,2026-05-12,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00R2K&agencyCode=TAMPA,tpa-122e7a89c3f149,2026-05-11,,1,1,124367.0000,1,1959,1959,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445552,permit_or_funding_approved,Issued,27.913176,-82.4582745,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Demo of existing property,demolition,Residential Demolition Permit,523 Lucerne Ave,,33606,Davis Islands,,4,2026-06-23,,,2026-06-23,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00RP4&agencyCode=TAMPA,tpa-b4a774da043236,2026-05-13,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445555,permit_or_funding_approved,Issued,27.953919,-82.525176,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Commercial DEMO: 5-STY Hotel and Site Improvement,Demolition of existing 5-story hotel and site improvements,demolition,Commercial Demolition Permit,1200 N West Shore Blvd,FS,33607,Westshore,,6,2026-07-07,,,2026-07-07,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00RV8&agencyCode=TAMPA,tpa-e36def4fc11108,2026-05-14,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445566,permit_or_funding_approved,Issued,27.90207,-82.5214185,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,"Residential structure demolition: Removal of an existing single-family dwelling, including foundation, utilities disconnection, and site clearing, in accordance with local safety and environmental regulations.",demolition,Residential Demolition Permit,4310 S Trask St,,33611,Bayside West,,4,2026-06-11,,,2026-06-11,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00SK1&agencyCode=TAMPA,tpa-7c9c998e3a395d,2026-05-19,,1,1,130374.0000,1,1953,1953,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445567,permit_or_funding_approved,Issued,27.95355,-82.3759515,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Commercial DEMO: Two Warehouse building,Demolition of existing warehouse buildings,demolition,Commercial Demolition Permit,7000 Adamo Dr,FS,33619,East Side Commercial,,5,2026-06-18,,,2026-06-18,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00SK4&agencyCode=TAMPA,tpa-61efd7a6d3d18d,2026-05-19,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445569,permit_or_funding_approved,Issued,27.926127,-82.524672,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,Demolition of existing home,demolition,Residential Demolition Permit,2107 S West Shore Blvd,,33629,Sunset Park,,6,2026-05-28,,,2026-05-28,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00SOA&agencyCode=TAMPA,tpa-0be461491105ee,2026-05-19,,1,1,120989.0000,1,1964,1964,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445575,permit_or_funding_approved,Issued,27.887409,-82.495521,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,demolition of vacant SFR,demolition,Residential Demolition Permit,3115 W Pearl Ave,,33611,Interbay - South of Gandy,,4,2026-07-30,,,2026-07-30,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00TBS&agencyCode=TAMPA,tpa-8b21ac634b2ccb,2026-05-21,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445580,permit_or_funding_approved,Issued,27.922284,-82.4555025,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,Demolition of single-family residence,demolition,Residential Demolition Permit,531 Luzon Ave,,33606,Davis Islands,,4,2026-07-14,,,2026-07-14,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00TW5&agencyCode=TAMPA,tpa-a2d52bde3f3d1a,2026-05-26,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445583,permit_or_funding_approved,Issued,27.924282,-82.522125,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR & Pool,Demolition of the House and Pool,demolition,Residential Demolition Permit,4616 W San Miguel St,,33629,Sunset Park,,6,2026-08-04,,,2026-08-04,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00UA4&agencyCode=TAMPA,tpa-0442c5877fc526,2026-05-28,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445588,permit_or_funding_approved,Issued,27.886158,-82.4892075,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,demolition of entire single family residence,demolition,Residential Demolition Permit,2725 W Tyson Ave,,33611,Ballast Point,,4,2026-07-14,,,2026-07-14,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00UID&agencyCode=TAMPA,tpa-388d9aff319892,2026-05-29,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445594,permit_or_funding_approved,Issued,27.902538,-82.5018435,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demolition SFR,Demolition SFR,demolition,Residential Demolition Permit,3415 W Harbor View Ave,,33611,Bayshore Beautiful,,4,2026-06-24,,,2026-06-24,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00UV9&agencyCode=TAMPA,tpa-9e426e6a38ec2b,2026-06-01,,1,1,127537.0000,1,1957,1957,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445608,permit_or_funding_approved,Issued,28.020591,-82.459998,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,the complete demolition of a two-story single-family home with attached carport,demolition,Residential Demolition Permit,103 W Stanley St,,33604,Old Seminole Heights,,6,2026-08-20,,,2026-08-20,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00WAK&agencyCode=TAMPA,tpa-2d3093af88857a,2026-06-08,,1,1,161169.0100,1,1930,1930,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445609,permit_or_funding_approved,Issued,27.979227,-82.51803,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,Demolition of a single family residence.,demolition,Residential Demolition Permit,4216 N Manhattan Ave,,33614,Drew Park,Drew Park,6,2026-07-10,,,2026-07-10,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00WEL&agencyCode=TAMPA,tpa-2eb68717238e5e,2026-06-08,,1,1,108776.0000,1,1957,1957,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445611,permit_or_funding_approved,Issued,27.923238,-82.5265035,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR & Shed,"Complete demolition and removal of an existing 1-story, wood-frame residential single-family structure and the adjacent shed",demolition,Residential Demolition Permit,4829 W San Jose St,,33629,Sunset Park,,6,2026-06-23,,,2026-06-23,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00WNM&agencyCode=TAMPA,tpa-f077c4d7978359,2026-06-09,,1,1,121249.0000,1,,,medium,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445612,permit_or_funding_approved,Issued,27.916569,-82.508265,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,"Residential structure demolition: Removal of an existing single-family dwelling and driveway, including foundation, utilities disconnection, and site clearing, in accordance with local safety and environmental regulations. Includes permit and silt fencing",demolition,Residential Demolition Permit,3901 W Tacon St,,33629,Virginia Park,,4,2026-07-01,,,2026-07-01,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00WPE&agencyCode=TAMPA,tpa-6210687f145cf9,2026-06-09,,1,1,123750.0000,1,1950,1950,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445619,permit_or_funding_approved,Issued,27.916065,-82.5249105,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Demo SFR,"Complete demolition and removal of single family home, sewer cut and cap.",demolition,Residential Demolition Permit,4636 W Longfellow Ave,,33629,Sunset Park,,4,2026-07-14,,,2026-07-14,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00X9F&agencyCode=TAMPA,tpa-dd7bfa5cdecc25,2026-06-11,,1,1,122592.0000,1,1956,1956,high,U,,insufficient_completion_evidence
construction_inspections,BDE-26-0445620,permit_or_funding_approved,Issued,27.927297,-82.511505,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,DEMO SFR,Demolition of existing home,demolition,Residential Demolition Permit,4012 W Angeles St,,33629,Palma Ceia West,,6,2026-07-16,,,2026-07-16,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00XCK&agencyCode=TAMPA,tpa-b07f56c5f5635b,2026-06-12,,1,1,119480.0000,1,1950,1950,medium,U,,insufficient_completion_evidence
