folio,pin,site_address,site_address_normalized,site_city,site_zip,parcel_type,land_use_code,year_built,remodel_year,building_area_sqft,parcel_area_acres,market_value_usd,building_value_usd,sale_date,sale_amount_usd,vacant_or_improved,stories,source_object_id,source_url,snapshot_date,observed_at_utc,geometry_geojson
121885.0000,A-32-29-18-3T7-000024-00002.0,2606 S Hawthorne Cir,2606 S HAWTHORNE CIR,Tampa,33629,,0100,1952,2003,2481,0.40,693325,0,2026-07-16,1050000,I,1,424040,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52519092843967,27.92088165382436],[-82.52489502098022,27.921004687466397],[-82.52500382137642,27.921187295311466],[-82.5251147441678,27.921373415276218],[-82.52519329379474,27.92132572480912],[-82.52526755862056,27.921272894260706],[-82.52533711239016,27.921215226668696],[-82.5254015564081,27.921153051135903],[-82.52546052259508,27.921086724623343],[-82.52519092843967,27.92088165382436]]]}"
121898.0000,A-32-29-18-3T7-000025-00004.0,2620 S Parkview St,2620 S PARKVIEW ST,Tampa,33629,,0100,1939,1999,7679,1,1003552,0,1995-02-01,375000,I,4,424053,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52364561978823,27.92063085767653],[-82.52389353412467,27.920630849945116],[-82.52412971536518,27.920630858435906],[-82.5243443087476,27.92063086657628],[-82.5243347021136,27.920466220350797],[-82.52433243977983,27.920301365683837],[-82.52433752600572,27.920136560649475],[-82.52398344167187,27.920127485103293],[-82.52354754762804,27.920116297523393],[-82.52360204297686,27.920365819140024],[-82.52362256200745,27.92045333277638],[-82.52363710574129,27.92054178597175],[-82.52364561978823,27.92063085767653]]]}"
121911.0000,A-32-29-18-3T7-000026-00014.1,2630 S Dundee St,2630 S DUNDEE ST,Tampa,33629,,0000,,,0,0.36,1188240,0,2020-07-09,1100000,I,,424068,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52719625865454,27.918785814069107],[-82.52723340704271,27.91877742025283],[-82.52730151658056,27.918774409919646],[-82.52737275030593,27.918776886885418],[-82.52746573958021,27.91879578380836],[-82.52747938029336,27.918799307833453],[-82.52752093660398,27.918320934939313],[-82.52723769259539,27.91830122590803],[-82.52719625865454,27.918785814069107]]]}"
121921.0000,A-32-29-18-3T7-000027-00006.0,5008 W Dickens Ave,5008 W DICKENS AVE,Tampa,33629,,0000,,,0,0.20,357000,0,1998-08-01,169500,I,,424077,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52736799187346,27.917656050084304],[-82.526967689134,27.917544919471567],[-82.52691078037121,27.91769264979119],[-82.52723753729369,27.917848015792575],[-82.52727653562923,27.917803657412605],[-82.52731142095307,27.917756675212452],[-82.52734197121045,27.91770736693843],[-82.52736799187346,27.917656050084304]]]}"
121931.0000,A-32-29-18-3T7-000029-00004.0,5008 W Longfellow Ave,5008 W LONGFELLOW AVE,Tampa,33629,,0000,,,0,0.32,530784,0,1990-11-01,158500,I,,424084,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52823226030725,27.91573961990543],[-82.52821306675958,27.91616421755117],[-82.5284892352369,27.916166286176246],[-82.52851163661916,27.915741414497624],[-82.52823226030725,27.91573961990543]]]}"
121936.0000,A-32-29-18-3T7-000029-00012.0,5028 W Longfellow Ave,5028 W LONGFELLOW AVE,Tampa,33629,,0000,,,0,0.41,645354,0,2009-02-11,351000,I,,424090,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52990260495137,27.9157504486279],[-82.52987462816156,27.916176680198024],[-82.53023713367627,27.91617944919351],[-82.53025056211297,27.915752124789776],[-82.52990260495137,27.9157504486279]]]}"
121944.0000,A-32-29-18-3T7-000030-00007.1,5028 W Dickens Ave,5028 W DICKENS AVE,Tampa,33629,,0000,,,0,0.17,302016,0,2017-04-14,425000,I,,424097,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52936070867494,27.916659463218988],[-82.52935950278095,27.917022239818284],[-82.52953603574892,27.917022633442926],[-82.52953786101916,27.916659910416694],[-82.52949915439831,27.916659811026953],[-82.52936070867494,27.916659463218988]]]}"
121958.0000,A-32-29-18-3T7-000030-00029.0,3103 S Omar Ave,3103 S OMAR AVE,Tampa,33629,,0100,1956,1973,2493,0.29,604104,196896,1989-07-01,164100,I,2,424111,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.5280468014149,27.916576765961523],[-82.52765336653464,27.916571755288764],[-82.52765002079367,27.916711488438068],[-82.52764239945458,27.91685108996478],[-82.52793377016157,27.916855336733096],[-82.52804471281542,27.916784249135283],[-82.5280468014149,27.916576765961523]]]}"
121967.0000,A-32-29-18-3T7-000031-00007.0,5016 Homer Ave,5016 HOMER AVE,Tampa,33629,,0100,2016,2020,3872,0.25,1370604,899172,2010-02-26,320000,I,2,424119,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52948387682432,27.917534245588225],[-82.52940116722667,27.917534096906433],[-82.52923144529157,27.91753373199912],[-82.5292299319692,27.91789708728002],[-82.52948391928352,27.91789897106062],[-82.52948387682432,27.917534245588225]]]}"
122009.0000,A-32-29-18-3T7-000033-00013.0,2615 S Dundee St,2615 S DUNDEE ST,Tampa,33629,,0000,,,0,0.30,495292,0,2011-07-26,320000,I,,424155,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52929602423565,27.91891655045127],[-82.529206334881,27.91892948997479],[-82.52911705482569,27.91894449619366],[-82.5288783836114,27.919004276058285],[-82.52897977698733,27.91926111895903],[-82.5293770663577,27.91914002429302],[-82.52929602423565,27.91891655045127]]]}"
122111.0000,A-32-29-18-3TB-000000-00081.0,5115 W Poe Ave,5115 W POE AVE,Tampa,33629,,0100,1997,2011,4353,0.26,2964071,1349837,2010-08-31,1250000,I,2,424250,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53316137319669,27.919566527260443],[-82.53316113174478,27.919927375041205],[-82.53342626353265,27.919927805122402],[-82.53342926953951,27.919568625128264],[-82.53316137319669,27.919566527260443]]]}"
122142.0000,A-32-29-18-3TC-000000-00111.0,2404 S Dundee St,2404 S DUNDEE ST,Tampa,33629,,0000,,,0,0.26,1666064,0,1996-04-01,296000,I,,424280,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53293098906056,27.921435519087925],[-82.53320121655071,27.921438653324934],[-82.53321138583762,27.921093996140794],[-82.53319735911249,27.92108167297647],[-82.53293382881488,27.921080025252436],[-82.53293098906056,27.921435519087925]]]}"
122145.0000,A-32-29-18-3TC-000000-00114.0,2410 S Dundee St,2410 S DUNDEE ST,Tampa,33629,,0100,2014,2020,4902,0.24,3599940,2029694,2011-09-19,635000,V,2,424283,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53217005259647,27.921075223627838],[-82.5321635008647,27.921431914872922],[-82.53241904131215,27.921433099520993],[-82.53241875166555,27.92107679297161],[-82.53217005259647,27.921075223627838]]]}"
122156.0000,A-32-29-18-3TC-000000-00120.1,2504 S Dundee St,2504 S DUNDEE ST,Tampa,33629,,0100,1965,1995,3080,0.26,2082509,566636,1983-08-01,250000,I,2,424289,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53057089679491,27.921481989435065],[-82.53061011782957,27.9218278585914],[-82.53069088049779,27.921817904312498],[-82.53077048651085,27.92180223496651],[-82.53084842328867,27.921780950893567],[-82.53089275679847,27.921734405170277],[-82.53081266014557,27.921413722870362],[-82.53073377279303,27.92144106124568],[-82.53065307408367,27.921463848479146],[-82.53057089679491,27.921481989435065]]]}"
122175.0000,A-32-29-18-3TD-000000-00137.0,5114 W San Jose St,5114 W SAN JOSE ST,Tampa,33629,,0100,2018,2022,6038,0.26,4932438,3202778,2021-05-26,4400000,I,2,424306,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53080696376777,27.922130541980238],[-82.53080664406995,27.922489629400726],[-82.53107423744987,27.922491871013055],[-82.531075483962,27.922132393796005],[-82.53080696376777,27.922130541980238]]]}"
122226.0000,A-32-29-18-3TD-000000-00170.0,5121 W San Jose St,5121 W SAN JOSE ST,Tampa,33629,,0100,1965,1995,3105,0.27,2126961,421794,1995-09-01,411000,I,1,424339,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53197281598958,27.922641001222047],[-82.53197223093171,27.92299593581178],[-82.53225407131505,27.92299814807105],[-82.53225623476642,27.922643316582064],[-82.53197281598958,27.922641001222047]]]}"
122304.0000,A-32-29-18-3TF-000000-00072.0,4708 W Euclid Ave,4708 W EUCLID AVE,Tampa,33611,,0100,1950,1988,1480,0.16,266848,118063,2008-05-29,204500,I,1,424415,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52509887715443,27.90841943261818],[-82.52510193518145,27.9087255869704],[-82.52529712935949,27.90872630037458],[-82.5252956183513,27.908420030040244],[-82.52518504939695,27.908419681750953],[-82.52509887715443,27.90841943261818]]]}"
122309.0000,A-32-29-18-3TF-000000-00077.0,4638 W Euclid Ave,4638 W EUCLID AVE,Tampa,33629,,0100,1950,1988,1311,0.16,245933,96305,1994-05-01,54600,I,1,424420,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52413707124288,27.908416606154987],[-82.52413919377517,27.90872207647542],[-82.52432977297366,27.908722780830033],[-82.52433012579891,27.908417163931905],[-82.52431507814708,27.908417138168605],[-82.52413707124288,27.908416606154987]]]}"
122314.0000,A-32-29-18-3TF-000000-00082.0,4628 W Euclid Ave,4628 W EUCLID AVE,Tampa,33629,,0100,1950,1988,1058,0.16,256929,87774,1979-07-01,24000,I,1,424425,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52318083713581,27.908413778894197],[-82.52317741137631,27.908718582683676],[-82.52336830027929,27.90871926012007],[-82.52337017673847,27.908414324146612],[-82.52322706524107,27.908413905672646],[-82.52318083713581,27.908413778894197]]]}"
122339.0000,A-32-29-18-3TF-000000-00107.0,3614 S Renellie Dr,3614 S RENELLIE DR,Tampa,33629,,0100,2023,2024,3603,0.16,986110,732548,2023-01-18,1275000,I,2,424449,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.5234933550758,27.910062162401815],[-82.5235083389896,27.910099751412954],[-82.52352678000888,27.91013610812758],[-82.52355778403712,27.91018427751016],[-82.52359469611972,27.910229039485444],[-82.52363306665298,27.91026761348027],[-82.52367700330107,27.91030117596864],[-82.52370532498213,27.91031842442297],[-82.5238890722202,27.91013462011294],[-82.5237825724748,27.91006667357704],[-82.5234933550758,27.910062162401815]]]}"
122392.0000,A-32-29-18-3TF-000000-00161.0,4711 W El Prado Blvd,4711 W EL PRADO BLVD,Tampa,33629,,0100,1950,1988,1260,0.20,460256,140425,1979-05-01,35000,I,1,424502,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.5257663291909,27.911790540378554],[-82.52576619144769,27.912069393438756],[-82.52584663746215,27.912069719027162],[-82.52602576536636,27.912070381659554],[-82.52602618185496,27.911791748632407],[-82.5257663291909,27.911790540378554]]]}"
122415.0000,A-32-29-18-3TG-000000-00012.0,4422 W El Prado Blvd,4422 W EL PRADO BLVD,Tampa,33629,,0100,2008,2020,2509,0.20,897891,548095,2014-09-26,552500,I,2,424524,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.51988833324944,27.911179653754026],[-82.51988425128205,27.91148489938224],[-82.52012803700588,27.911486867030273],[-82.5201283973412,27.9111805895545],[-82.51999382409186,27.91118007957625],[-82.51988833324944,27.911179653754026]]]}"
122467.0000,A-32-29-18-3TG-000000-00067.0,4422 W Euclid Ave,4422 W EUCLID AVE,Tampa,33629,,0000,,,0,0.15,145411,0,1990-11-01,44000,I,,424576,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.51998581369492,27.90840426285423],[-82.51998456785974,27.908707103799497],[-82.52016799447952,27.90870778766052],[-82.52016583311308,27.908404820609174],[-82.52001151268922,27.90840435808602],[-82.51998581369492,27.90840426285423]]]}"
122494.0000,A-32-29-18-3TG-000000-00095.0,4420 W Kensington Ave,4420 W KENSINGTON AVE,Tampa,33629,,0100,1949,1987,1162,0.18,461005,117362,2001-12-27,118000,I,1,424602,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.51988123425858,27.910362073018522],[-82.51988083966735,27.910383227061132],[-82.51987508126415,27.910687571222248],[-82.52007551341191,27.910689069959282],[-82.52007717898617,27.910525872269808],[-82.52007883986204,27.91036190483625],[-82.51988123425858,27.910362073018522]]]}"
122521.0000,A-32-29-18-3TG-000000-00123.0,3631 S Hesperides St,3631 S HESPERIDES ST,Tampa,33629,,0100,1949,1987,880,0.15,356135,77108,1996-06-01,69000,I,1,424630,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52066164617294,27.90939543429712],[-82.52066057661402,27.909560088960777],[-82.52098946634905,27.909560136249418],[-82.52099028531788,27.909395016890596],[-82.52066164617294,27.90939543429712]]]}"
122592.0000,A-32-29-18-3TH-000016-00020.0,4636 W Longfellow Ave,4636 W LONGFELLOW AVE,Tampa,33629,,0100,1956,1990,2454,0.32,857663,272293,1992-10-01,197500,I,1,424696,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52487495991684,27.91571704902765],[-82.52477995968658,27.916223514926777],[-82.5250258267759,27.916263203820524],[-82.525069114508,27.915718040924443],[-82.52489998113408,27.915717172985044],[-82.52487495991684,27.91571704902765]]]}"
122602.0000,A-32-29-18-3TI-000000-00009.0,4703 W Leona St,4703 W LEONA ST,Tampa,33629,,0100,1953,2003,2127,0.22,694796,281653,1992-09-01,105000,I,1,424705,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52463614788148,27.915406732216777],[-82.52463640230346,27.915715839722846],[-82.52466275331487,27.915715959561755],[-82.52487495991684,27.91571704902765],[-82.52489998113408,27.915717172985044],[-82.52490220741285,27.915408826695028],[-82.52463614788148,27.915406732216777]]]}"
122604.0000,A-32-29-18-3TI-000000-00012.0,4633 W Leona St,4633 W LEONA ST,Tampa,33629,,0100,2003,2014,4109,0.40,1606787,903124,2014-06-18,365000,I,2,424707,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52387533150328,27.915711917223454],[-82.52435610214013,27.915714377385864],[-82.52435525673897,27.915404529435875],[-82.52387482231103,27.91540071977536],[-82.52387533150328,27.915711917223454]]]}"
122630.0000,A-32-29-18-3TI-000000-00049.0,4710 W Vasconia St,4710 W VASCONIA ST,Tampa,33629,,0000,,,0,0.19,356040,0,2013-12-19,415000,I,,424732,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.5256632041226,27.91206901663854],[-82.52552953191804,27.912068509543445],[-82.52544911739349,27.912068183649776],[-82.52544947436816,27.9123982782848],[-82.52566139688251,27.912399311737325],[-82.5256632041226,27.91206901663854]]]}"
122633.0000,A-32-29-18-3TI-000000-00053.0,4718 W Vasconia St,4718 W VASCONIA ST,Tampa,33629,,0100,1965,1995,1416,0.14,451009,143525,2020-09-29,365000,I,1,424735,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52603572619793,27.912401128149362],[-82.52619649544373,27.91240191659506],[-82.52619393201381,27.9120710326789],[-82.52603753145219,27.912070447734624],[-82.52603572619793,27.912401128149362]]]}"
122634.0000,A-32-29-18-3TI-000000-00053.1,3444 S West Shore Blvd,3444 S WEST SHORE BLVD,Tampa,33629,,1720,1987,1992,3000,0.35,1231563,1231463,2025-08-05,1640000,I,1,424736,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52619393201381,27.9120710326789],[-82.52619649544373,27.91240191659506],[-82.52658237448836,27.912403796603204],[-82.52658525919202,27.91207253452864],[-82.52624694297668,27.91207124261857],[-82.52619393201381,27.9120710326789]]]}"
122744.0000,A-32-29-18-3TJ-000000-00057.0,3312 Sierra Cir,3312 SIERRA CIR,Tampa,33629,,0100,1953,2003,3457,0.31,980445,443058,2007-06-04,600000,I,1,424859,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.51979573078947,27.91448354629493],[-82.51956635503802,27.914725004516036],[-82.51959352458266,27.914748708586842],[-82.51962395532487,27.914769047891006],[-82.51965712442497,27.914785669750422],[-82.5197077426786,27.91481082757319],[-82.51976083995112,27.91483156864375],[-82.51981592768978,27.91484770078411],[-82.5198780207339,27.91486143131937],[-82.51994122627418,27.914870292724302],[-82.52000506142927,27.914874217334287],[-82.52001109542778,27.914556200768352],[-82.51996470778315,27.914551090418595],[-82.51991934110225,27.914541092345715],[-82.51987564320464,27.91452635119933],[-82.51983424190222,27.914507076678994],[-82.51979573078947,27.91448354629493]]]}"
122778.0000,A-32-29-18-3TJ-000000-00086.0,3310 W Sevilla Cir,3310 W SEVILLA CIR,Tampa,33629,,0100,2007,2016,4706,0.19,1693915,1270226,2007-05-11,1175000,I,2,424881,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52200488968285,27.914425869741724],[-82.52165279329736,27.914367765068615],[-82.52163917364109,27.914424792225127],[-82.52161896248182,27.914480254286055],[-82.52160316737633,27.914518354363253],[-82.52193012904404,27.914649032499852],[-82.52196163492793,27.91457647021404],[-82.52198660722256,27.914501928417888],[-82.52200488968285,27.914425869741724]]]}"
