city_project_id,budget_book_context_record_ids,budget_book_record_count,activity_id,master_project_id,comparison_status,match_method,budget_book_status,core_status,budget_book_project_name,core_project_name,observed_at_utc
1002810,,0,tpa-1b756144998eca,mp-ce7e6364460480bc,core_capital_only,no_exact_identifier_match,,30% Design Completion,,W Cypress Street Resurfacing (Zone 2) from N Himes Ave to North Blvd,2026-08-28T04:55:51+00:00
1002811,,0,tpa-0cb5c8fa34eba7;tpa-f51432f4534560,mp-184ff40a4985d20a;mp-92a712fc00addee9,core_capital_only,no_exact_identifier_match,,,,,2026-08-28T04:55:51+00:00
1002812,,0,tpa-3721380cc923a7,mp-3d3e5ba593cbec57,core_capital_only,no_exact_identifier_match,,Permitting/Submittals Approval,,E Yukon Street Resurfacing from N Florida Ave to Nebraska Ave,2026-08-28T04:55:51+00:00
1002814,,0,tpa-057423477d6ecf,mp-99e2b9dbeb0025d9,core_capital_only,no_exact_identifier_match,,30% Design Completion,,N 34th Street ADA Improvements from 29th Ave to 33rd Ave,2026-08-28T04:55:51+00:00
1002815,bbp-16507f9f6c403ce4,1,,,budget_book_only,no_exact_identifier_match,,,MacDill Ave from Kennedy to Main Street,,2026-08-28T04:55:51+00:00
1002816,bbp-a4da3763d05015eb,1,,,budget_book_only,no_exact_identifier_match,,,Lois Ave from W Cleveland St to SR616/Boy Scout Blvd,,2026-08-28T04:55:51+00:00
1002827,bbp-6f463dd6b933a176,1,,,budget_book_only,no_exact_identifier_match,,,Trilby Pumping Station Rehabilitation,,2026-08-28T04:55:51+00:00
1002829,bbp-1d99fee190bd0c4d,1,,,budget_book_only,no_exact_identifier_match,,,Knights Pumping Station Rehabilitation,,2026-08-28T04:55:51+00:00
1002832,bbp-f51a63781619d2f9,1,,,budget_book_only,no_exact_identifier_match,,,Severn Pumping Station Rehabilitation,,2026-08-28T04:55:51+00:00
1002862,bbp-e6f7d2b554e40550,1,,,budget_book_only,no_exact_identifier_match,,,Yellow Jacket Improvements,,2026-08-28T04:55:51+00:00
1002903,,0,tpa-9df29b136b10b2,mp-d0b7417db607c786,core_capital_only,no_exact_identifier_match,,Construction in Progress,,MLK Resurfacing from Air Cargo to Dale Mabry,2026-08-28T04:55:51+00:00
1002914,,0,tpa-808aa21dd5c136,mp-d79cf880c7c462e6,core_capital_only,no_exact_identifier_match,,Permitting/Submittals Approval,,New Tampa Blvd Corridor Improvements From Meadow Pine Dr. to Bruce B. Downs Blvd. (Resurfacing),2026-08-28T04:55:51+00:00
1002935,,0,tpa-d3ca81ecd3bf22,mp-6693b798ceab2adb,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Belmont Heights Gravity Sewer CIPP Lining,2026-08-28T04:55:51+00:00
1002941,,0,tpa-89828e522644fb,mp-01acd6a2a2d5d0df,core_capital_only,no_exact_identifier_match,,30% Design Completion,,Ybor PS FM Rehabilitation,2026-08-28T04:55:51+00:00
1002971,,0,tpa-224cc398cbea00,mp-41b310b9a53ffd04,core_capital_only,no_exact_identifier_match,,30% Design Completion,,Busch Blvd Trunk Sewer Rehabilitation by CIPP Lining,2026-08-28T04:55:51+00:00
1003003,bbp-45cc8b83eae92b33;bbp-f325e0da7d037697,2,,,budget_book_only,no_exact_identifier_match,,,Standby Generators for Gomez and Laurel Pumping Stations,,2026-08-28T04:55:51+00:00
1003004,,0,tpa-cfa1d97c9d1567,mp-717eb8548a5de273,core_capital_only,no_exact_identifier_match,,Permitting/Submittals Approval,,Neighborhood Improvements- West Riverside Heights,2026-08-28T04:55:51+00:00
102575,,0,tpa-b4ab7c66d00b4a,mp-ca99448769b9053b,core_capital_only,no_exact_identifier_match,,Closeout,,Commerce Palms Dr and Compton Dr,2026-08-28T04:55:51+00:00
496,,0,tpa-158a54490ff1e1;tpa-a77071105ef227,mp-87cb7e623827d062;mp-8fb51e1bfc25d775,core_capital_only,no_exact_identifier_match,,,,,2026-08-28T04:55:51+00:00
534007,,0,tpa-b84ad11a207254,mp-17ea3d4511e304c1,core_capital_only,no_exact_identifier_match,,Closeout,,CRA- ET Memorial Park Cemetery Fencing,2026-08-28T04:55:51+00:00
N/A,,0,tpa-d19a0df1935586;tpa-d8a0505020d69d;tpa-df2cde3408e1cf;tpa-e3870c38d407de;tpa-f56607de0ed61e;tpa-fcb5e1c46a52dc,mp-05c9b79a4230c8cf;mp-467d9cef47044bf7;mp-7e993e67da65a2bf;mp-81e6cf7fec08acc9;mp-dbcb0b9613578761;mp-f396ee701b735147,core_capital_only,no_exact_identifier_match,,,,,2026-08-28T04:55:51+00:00
P&R20002,,0,tpa-7ee12fe4519bd8,mp-7eb3d3a44d0c66ac,core_capital_only,no_exact_identifier_match,,90% Design Completion,,Purity Springs Restoration and Living Shoreline,2026-08-28T04:55:51+00:00
P&R22009,,0,tpa-b238c6fabfa6dc,mp-41b54a4ea265dcc4,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Rey Park Improvements,2026-08-28T04:55:51+00:00
P&R22010,,0,tpa-c5b3d6f07b2f6d,mp-6c9f0ac6cf58db07,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Salcines Park Improvements,2026-08-28T04:55:51+00:00
P&R22013,,0,tpa-f05d147a1350ac,mp-afdd63ce998db22d,core_capital_only,no_exact_identifier_match,,Planning,,Gandy Park South and A. J. Palonis Park Improvements,2026-08-28T04:55:51+00:00
P&R22018,,0,tpa-d2e578d5a8c434,mp-ae32b0e9efba3deb,core_capital_only,no_exact_identifier_match,,90% Design Completion,,"Greenways, Trail & Gateway Sign - New Tampa Nature Park",2026-08-28T04:55:51+00:00
P&R22021,,0,tpa-6ee9a2e188bdf2,mp-5b3236551618ebf4,core_capital_only,no_exact_identifier_match,,Permitting/Submittals Approval,,Rivercrest Park Boardwalk Renovation,2026-08-28T04:55:51+00:00
P&R22022,,0,tpa-8401b9481d33dc,mp-78db75e110922b51,core_capital_only,no_exact_identifier_match,,Construction in Progress,,East Tampa Recreational Complex,2026-08-28T04:55:51+00:00
PR-19003,,0,tpa-a01bee6279cad3,mp-b1f4d6ee2093319e,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Kid Mason Community Center Renovations,2026-08-28T04:55:51+00:00
PR-21017,,0,tpa-4ef4bb4c206a34,mp-721d70d7330e949c,core_capital_only,no_exact_identifier_match,,Permitting/Submittals Approval,,Citywide Dock & Boardwalk Replacement - Davis Islands Seaplane Basin Mooring Field,2026-08-28T04:55:51+00:00
PR-22017,,0,tpa-98cce022ad94b0,mp-f05db0172ecd5bbf,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Herman Massey Park Rehabilitation,2026-08-28T04:55:51+00:00
SW250001,,0,tpa-7cc26674fff57a,mp-233d6daac7d83ca9,core_capital_only,no_exact_identifier_match,,,,43rd St Drainage Improvements,2026-08-28T04:55:51+00:00
SW250002,,0,tpa-36cfe6334670c3,mp-6ddc07a1066723e6,core_capital_only,no_exact_identifier_match,,P3: Procurement,,Grady Ave Drainage Improvements,2026-08-28T04:55:51+00:00
SW250003,,0,tpa-c6802e639e44db,mp-4e9b058278970aeb,core_capital_only,no_exact_identifier_match,,Consultant/Contractor Selection Process,,Forest Hills Park Pump Station,2026-08-28T04:55:51+00:00
SW40003,,0,tpa-c06a1f03447b23,mp-801feb9b4e211548,core_capital_only,no_exact_identifier_match,,Construction in Progress,,S.E. Seminole Heights Floodings Relief,2026-08-28T04:55:51+00:00
SW40004,,0,tpa-230fc3f6aaf221,mp-f4dbe376cd4b7e0a,core_capital_only,no_exact_identifier_match,,Construction in Progress,,"Lower Peninsula, S.E. Region Flooding Relief",2026-08-28T04:55:51+00:00
SW40006,,0,tpa-323fcf4dc86010,mp-d318a5a401466b53,core_capital_only,no_exact_identifier_match,,P2: Design,,Golfview Flooding Relief,2026-08-28T04:55:51+00:00
SW40007,,0,tpa-8b45dcb5c28c83,mp-bf56856019c64435,core_capital_only,no_exact_identifier_match,,Planning,,South Howard Flood Relief Project,2026-08-28T04:55:51+00:00
SW50003,,0,tpa-88e454a00b7117,mp-bb23e247f9db6f4c,core_capital_only,no_exact_identifier_match,,Closeout,,Hyde Park Groundwater Diversion,2026-08-28T04:55:51+00:00
SW50004,,0,tpa-7657433ed52a64,mp-d5b2b73c2cdcebe0,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Manhattan: Vasconia to Obispo Flooding Relief-Phase 1,2026-08-28T04:55:51+00:00
SW50006,,0,tpa-5a2f97b3a412d4,mp-5db1f3cd4dba79f8,core_capital_only,no_exact_identifier_match,,Planning,,Lamb Canal Rehabilitation & Flood Relief,2026-08-28T04:55:51+00:00
SW50007,,0,tpa-55828ee72706f4,mp-de15e43fa74c3463,core_capital_only,no_exact_identifier_match,,90% Design Completion,,Lantana-Poinsettia Pump Station,2026-08-28T04:55:51+00:00
SW50009,,0,tpa-42dcf7268b88bc,mp-553fc659c7a3e367,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Copeland Park Pump Station,2026-08-28T04:55:51+00:00
SW50011,,0,tpa-1e43ec28385c2b,mp-a8136ee75f8d08de,core_capital_only,no_exact_identifier_match,,Closeout,,Okara & 26th St-Force Main,2026-08-28T04:55:51+00:00
SW50019,,0,tpa-ea21c7053f823c;tpa-fb92843026f301,mp-2f4b27b5cf65ffe9;mp-e0b6799a21df9849,core_capital_only,no_exact_identifier_match,,,,,2026-08-28T04:55:51+00:00
SW50020,,0,tpa-a68014619dcb8d,mp-28c36caec176d72c,core_capital_only,no_exact_identifier_match,,Closeout,,NTCB 99TH Ave-Pond Expansion,2026-08-28T04:55:51+00:00
SW50021,,0,tpa-8eb82bbd192298,mp-df30d9feab4fdcd4,core_capital_only,no_exact_identifier_match,,30% Design Completion,,NTCB Elmer Pond Expansion,2026-08-28T04:55:51+00:00
SW60000,,0,tpa-a9721ae8eb3ffb,mp-876eb7a3833290e6,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Clark & 30th St Pipe Relocation,2026-08-28T04:55:51+00:00
SW60001,,0,tpa-0cd62d9174a7bf;tpa-f65d4372ded97d,mp-1af1db86251fb8b4;mp-a72d7d990072bc34,core_capital_only,no_exact_identifier_match,,,,,2026-08-28T04:55:51+00:00
SW60004,,0,tpa-cd81628c7943f6,mp-e0b433b4d68d81ed,core_capital_only,no_exact_identifier_match,,Project Startup,,North Ashley Pond Expansion,2026-08-28T04:55:51+00:00
SW60006,,0,tpa-0b19c44bee2529,mp-6adca0715afa9f71,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Mabel North of Henry,2026-08-28T04:55:51+00:00
SW60007,,0,tpa-abe97955acb085,mp-bcd6fc6d59b32413,core_capital_only,no_exact_identifier_match,,90% Design Completion,,Woodmere & Lois,2026-08-28T04:55:51+00:00
SW60008,,0,tpa-3bc05d25e4572c,mp-afeb0589bc33a70b,core_capital_only,no_exact_identifier_match,,Cancelled,,2504 Gardner Ct,2026-08-28T04:55:51+00:00
SW60009,,0,tpa-72d6b971262a80,mp-ee839b40ff289133,core_capital_only,no_exact_identifier_match,,90% Design Completion,,Conover and 13th,2026-08-28T04:55:51+00:00
SW60011,,0,tpa-4ada1f6c3013a6,mp-e5d954226eb4cddd,core_capital_only,no_exact_identifier_match,,Closeout,,Virginia Avenue Pumping Station Drainage Improvements,2026-08-28T04:55:51+00:00
SW60012,,0,tpa-0ab058157c6fd5,mp-9069ecd2cec1fccf,core_capital_only,no_exact_identifier_match,,Planning,,Manhattan : Obispo to Bay to Bay Flooding Relief-Phase 2,2026-08-28T04:55:51+00:00
SW60013,,0,tpa-fe99d021a307df,mp-d2c8607cb349a348,core_capital_only,no_exact_identifier_match,,30% Design Completion,,NTCB 99th Ave -West Pond Expansion,2026-08-28T04:55:51+00:00
TBD,,0,tpa-8a98b00f6eebee;tpa-c16d6435499fba,mp-4bd2f7eb10777841;mp-e1dbf8eac36866aa,core_capital_only,no_exact_identifier_match,,,,,2026-08-28T04:55:51+00:00
TRANS10001,,0,tpa-129823eaeec944,mp-76406d6bba4e6d29,core_capital_only,no_exact_identifier_match,,Construction In Progress,,21st St and Palm Ave - Traffic Signal Upgrade,2026-08-28T04:55:51+00:00
TRANS10020,,0,tpa-60a5c6d9e777d0,mp-ea0f65fb3845ce9b,core_capital_only,no_exact_identifier_match,,Closeout,,Main Street and Rome Avenue Signal Upgrade,2026-08-28T04:55:51+00:00
TRANS10022,,0,tpa-e3d74ebeda0a07,mp-5832cd9a2ac6514c,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Cleveland St and Rome Ave - Traffic Signal,2026-08-28T04:55:51+00:00
TRANS10023,,0,tpa-7dac0bb1eab9db,mp-20350cb84db6c46e,core_capital_only,no_exact_identifier_match,,Construction in Progress,,Platt St and Fremont Ave - Traffic Signal,2026-08-28T04:55:51+00:00
TRANS10027,,0,tpa-ce80fa4571c44b,mp-6ac80baeea03ddd1,core_capital_only,no_exact_identifier_match,,Closeout,,Sligh Ave and 30th St,2026-08-28T04:55:51+00:00
