finance_event_id,activity_id,master_project_id,city_project_id,contract_number,event_type,event_date,fiscal_year,amount_usd,amount_direction,funding_source,resolution_number,source_document,source_url,observed_at_utc,source_record_last_edited_at_utc,evidence_strength,is_inferred,interpretation_warning
fin-b2d5527789d7ad80,tpa-287723afdc6d7a,mp-6830ae56975ff4bc,1002445,24-D-00003,funded_status_reported,,2027,,not_applicable,Multiple Funding,,https://www.tampa.gov/project/trans20091,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-07-06T12:17:49+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-c3127695118e8fa3,,,1001134,,capital_estimate_reported,,2019,370000,reported_level,Local Option Gas Tax,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001134.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-09-22T11:36:16+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-f3275ea79b940efc,,,1001134,,funded_status_reported,,2019,,not_applicable,Local Option Gas Tax,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001134.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-09-22T11:36:16+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-74077abbfb023794,,,1001546,,funded_status_reported,,2021,,not_applicable,Local Option Gas Tax,,https://www.tampa.gov/mobility/transportation/projects/ridgewood-park-resurfacing,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-a18185c450749bf7,,,1002141,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002141.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-67be31057192bf0b,,,1002143,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002143.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-93b3894c178fb8c2,,,1001545,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001545.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-f826ac54844d9f0e,,,1002158,,capital_estimate_reported,,2022,150000,reported_level,Community Investment Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002158.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-31T14:26:51+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-c5ccb3a9d1c57bd1,,,1002158,,funded_status_reported,,2022,,not_applicable,Community Investment Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002158.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-31T14:26:51+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-7b1a3a5b160e0977,,,1001235,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001235.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-e5dcea23dd53cafd,,,1001234,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001234.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-54ec22ce4608009b,,,1000971,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000971.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-7725d1c25bb0ca1c,,,1000970,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000970.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-16e2fdd6340c1b13,,,1000969,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000969.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-c6027162843e4100,tpa-d2e578d5a8c434,mp-ae32b0e9efba3deb,1001618,22-D-13502,capital_estimate_reported,,2025,500000,reported_level,Community Investment Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001618.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-31T14:23:30+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-d64785c85e9f0487,tpa-d2e578d5a8c434,mp-ae32b0e9efba3deb,1001618,22-D-13502,funded_status_reported,,2025,,not_applicable,Community Investment Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001618.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-31T14:23:30+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-8b325b5ac2d8a7a1,,,1001739,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001739.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-e63182a67d1c2001,,,1001598,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001598.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-2bc6a43a5daeef8e,,,1001938,21C06,capital_estimate_reported,,2022,1673000,reported_level,American Rescue Plan Act,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001938.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-10-04T12:23:11+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-f555a38cd611c2b7,,,1001938,21C06,funded_status_reported,,2022,,not_applicable,American Rescue Plan Act,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001938.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-10-04T12:23:11+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-eade1acee3aff19b,tpa-8401b9481d33dc,mp-78db75e110922b51,1001937,22-C-00028,capital_estimate_reported,,2024,34686537,reported_level,Multiple Funding,,https://www.tampa.gov/project/pr-22022,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-31T13:54:46+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-2c364d8ed1d56407,tpa-8401b9481d33dc,mp-78db75e110922b51,1001937,22-C-00028,funded_status_reported,,2024,,not_applicable,Multiple Funding,,https://www.tampa.gov/project/pr-22022,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-31T13:54:46+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-27c9acf6832d4010,,,1001132,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001132.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-9da12c6d134ad14e,tpa-6ee9a2e188bdf2,mp-5b3236551618ebf4,1001936,22-C-00010,capital_estimate_reported,,2025,1100000,reported_level,Community Investment Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001936.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-31T15:02:03+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-fff1b08bee89451a,tpa-6ee9a2e188bdf2,mp-5b3236551618ebf4,1001936,22-C-00010,funded_status_reported,,2025,,not_applicable,Community Investment Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001936.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-31T15:02:03+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-22caf51c3ecc2e9b,,,1001355,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001355.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-c8aacdbd371e9234,,,1001418,,funded_status_reported,,,,not_applicable,Community Investment Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001418.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-06-14T19:27:00+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-bb76ac185e5f4725,,,1001417,,funded_status_reported,,2022,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001417.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-29T12:23:19+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-3fc23fa7317edcc2,,,1001131,,funded_status_reported,,2019,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001131.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-03-25T16:10:49+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-b2b302cea3b16371,,,1000786,19C20,capital_estimate_reported,,2023,4312221,reported_level,Multiple Funding,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000786.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-09-20T15:39:11+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-9c14c5ef0b5acf44,,,1000786,19C20,funded_status_reported,,2023,,not_applicable,Multiple Funding,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000786.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-09-20T15:39:11+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-0fcb684d07952e53,,,1000147,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000147.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-40bae167246c9fd7,,,1001354,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001354.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-04f479c29b3ba338,,,1001685,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001685.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-1f9df8c64ef1879e,,,1001681,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001681.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-431e131a3e03f378,,,1001683,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001683.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-38f2c08e5f0a321d,,,1001548,,funded_status_reported,,2021,,not_applicable,Other Agencies,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001548.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-48929d2166c0f2fc,,,1001830,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001830.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-124887f0bf95ae6a,,,1001538,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001538.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-6db84981c3644f8b,,,1002142,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002142.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-d2647389229f380c,,,1001366,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001366.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-ed1d7cbf5b98b524,,,1001530,,capital_estimate_reported,,2027,5700000,reported_level,Local Option Gas Tax,,https://www.tampa.gov/project/trans20004,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-45b086a1127114d1,,,1001530,,funded_status_reported,,2027,,not_applicable,Local Option Gas Tax,,https://www.tampa.gov/project/trans20004,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-5ec18aac4016be24,,,1001225,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001225.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-796372ce288b3dc7,,,1001539,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001539.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-aa6019a8e74e6f4f,,,1001615,,funded_status_reported,,2023,,not_applicable,Community Investment Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001615.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-02T12:06:08+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-6e0375273e1607c6,,,1002120,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002120.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-75d6d138a24ac5b5,,,1001212,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001212.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-4b3341d510ebbd47,,,1001519,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001519.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-08a576a3d6f9ff91,,,1001943,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001943.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-4fd0d6a023a13404,,,1001969,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001969.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-85d48190b0fe07dd,,,1001684,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001684.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-80eb382234f5ce96,tpa-d59bbab0602365,mp-668e03991ca3e9df,1001518,,capital_estimate_reported,,2025,3341362,reported_level,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001518.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-a2b0facf8cbf32a6,tpa-d59bbab0602365,mp-668e03991ca3e9df,1001518,,funded_status_reported,,2025,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001518.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-9e3e8cbaca437bdd,,,1001681,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001681.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-55f17b6dc529da99,,,1002127,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002127.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-381fbe857f4f0edb,,,1002125,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002125.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-47b4fa45f61746e7,tpa-88a3da2a1a529f;tpa-a230454c33a207;tpa-a6334c218e962f;tpa-bc4fffa94f61da,mp-55e885983673b34c;mp-9a6a43256bf764b7;mp-b87bf1e5cc90f563;mp-f51a4f48c29d0aa3,1002148,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002148.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-359073a47e591d09,tpa-88a3da2a1a529f;tpa-a230454c33a207;tpa-a6334c218e962f;tpa-bc4fffa94f61da,mp-55e885983673b34c;mp-9a6a43256bf764b7;mp-b87bf1e5cc90f563;mp-f51a4f48c29d0aa3,1002148,15-C-00027,funded_status_reported,,2021,,not_applicable,Tax - Other,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002148.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-cb61a61978611cf5,,,1002123,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002123.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-7fdcccaadf55c0bf,,,1002130,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002130.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-fe3f13cad6033db5,,,1002124,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002124.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
